"SYS-TIME","ORDER-TIME","USER","ORDER COMMENTS","CUSTOMER NAME","ORDER ID","PRODUCT NAME","QUANTITY","UNIT","PRODUCT RATE","ORDER AMOUNT","SOURCE","APPROVED BY MANAGER: Y/N/R","MANAGER COMMENTS","ORDER DISPATCHED: Y/N","DISPATCH COMMENTS","DISPATCH TIME","order_line_id","order_created_at_iso","customer_code_snapshot","product_code_snapshot","product_group_snapshot","source_channel_norm","approval_status_norm","dispatch_status_norm","approval_at_iso","dispatch_at_iso","last_status_at_iso","promised_dispatch_date_iso","due_date_iso","invoice_no","invoice_date_iso","invoice_amount","cancelled_at_iso","cancel_reason_code"
"25/05/2025 10:20 AM","25/05/2025 10:18 AM","Manager","SmartHub Delhi: Complete smart office solution","SmartHub Electronics Delhi","2025-2026_00086","MacBook Air M3","8","Unit","114999","919,992.00","WhatsApp","Y","Smart office deal ok","Y","Blue Dart DO 9753","25/05/2025 03:45 PM","2025-2026_00086_01_PLT002","2025-05-25T04:50:00.000Z","100113","PLT002","Laptops","WhatsApp","approved_waiting_dispatch","dispatched","2025-05-25T04:50:00.000Z","2025-05-25T10:15:00.000Z","2025-05-25T10:15:00.000Z","","","","","","",""
"25/05/2025 10:20 AM","25/05/2025 10:18 AM","Manager","SmartHub Delhi: Complete smart office solution","SmartHub Electronics Delhi","2025-2026_00086","LG UltraGear 27GN950","4","Unit","74999","299,996.00","WhatsApp","Y","Smart office deal ok","Y","Blue Dart DO 9753","25/05/2025 03:45 PM","2025-2026_00086_02_PMN002","2025-05-25T04:50:00.000Z","100113","PMN002","Monitors","WhatsApp","approved_waiting_dispatch","dispatched","2025-05-25T04:50:00.000Z","2025-05-25T10:15:00.000Z","2025-05-25T10:15:00.000Z","","","","","","",""
"25/05/2025 10:20 AM","25/05/2025 10:18 AM","Manager","SmartHub Delhi: Complete smart office solution","SmartHub Electronics Delhi","2025-2026_00086","Keychron K8 Pro","8","Unit","8999","71992","WhatsApp","Y","Smart office deal ok","Y","Blue Dart DO 9753","25/05/2025 03:45 PM","2025-2026_00086_03_PKB001","2025-05-25T04:50:00.000Z","100113","PKB001","Keyboards","WhatsApp","approved_waiting_dispatch","dispatched","2025-05-25T04:50:00.000Z","2025-05-25T10:15:00.000Z","2025-05-25T10:15:00.000Z","","","","","","",""
"25/05/2025 10:20 AM","25/05/2025 10:18 AM","Manager","SmartHub Delhi: Complete smart office solution","SmartHub Electronics Delhi","2025-2026_00086","Logitech MX Master 3S","8","Unit","9999","79992","WhatsApp","Y","Smart office deal ok","Y","Blue Dart DO 9753","25/05/2025 03:45 PM","2025-2026_00086_04_PMC001","2025-05-25T04:50:00.000Z","100113","PMC001","Mice","WhatsApp","approved_waiting_dispatch","dispatched","2025-05-25T04:50:00.000Z","2025-05-25T10:15:00.000Z","2025-05-25T10:15:00.000Z","","","","","","",""
"25/05/2025 10:20 AM","25/05/2025 10:18 AM","Manager","SmartHub Delhi: Complete smart office solution","SmartHub Electronics Delhi","2025-2026_00086","Samsung T7 SSD 1TB","8","Unit","9499","75992","WhatsApp","Y","Smart office deal ok","Y","Blue Dart DO 9753","25/05/2025 03:45 PM","2025-2026_00086_05_PES001","2025-05-25T04:50:00.000Z","100113","PES001","External Storage","WhatsApp","approved_waiting_dispatch","dispatched","2025-05-25T04:50:00.000Z","2025-05-25T10:15:00.000Z","2025-05-25T10:15:00.000Z","","","","","","",""
"25/05/2025 01:15 PM","25/05/2025 01:13 PM","User","UrbanTek Hyderabad: Gaming peripherals combo order","UrbanTek Solutions Hyderabad","2025-2026_00087","Asus ROG Zephyrus G14","1","Unit","154999","154999","Phone ","Y","Gaming peripherals cleared","Y","DTDC DO 8642","26/05/2025 11:30 AM","2025-2026_00087_01_PLT004","2025-05-25T07:45:00.000Z","100114","PLT004","Laptops","Phone","approved_waiting_dispatch","dispatched","2025-05-25T07:45:00.000Z","2025-05-26T06:00:00.000Z","2025-05-26T06:00:00.000Z","","","","","","",""
"25/05/2025 01:15 PM","25/05/2025 01:13 PM","User","UrbanTek Hyderabad: Gaming peripherals combo order","UrbanTek Solutions Hyderabad","2025-2026_00087","BenQ EX3501R Monitor","1","Unit","52999","52999","Phone ","Y","Gaming peripherals cleared","Y","DTDC DO 8642","26/05/2025 11:30 AM","2025-2026_00087_02_PMN001","2025-05-25T07:45:00.000Z","100114","PMN001","Monitors","Phone","approved_waiting_dispatch","dispatched","2025-05-25T07:45:00.000Z","2025-05-26T06:00:00.000Z","2025-05-26T06:00:00.000Z","","","","","","",""
"25/05/2025 01:15 PM","25/05/2025 01:13 PM","User","UrbanTek Hyderabad: Gaming peripherals combo order","UrbanTek Solutions Hyderabad","2025-2026_00087","Razer BlackWidow V4","1","Unit","14999","14999","Phone ","Y","Gaming peripherals cleared","Y","DTDC DO 8642","26/05/2025 11:30 AM","2025-2026_00087_03_PKB002","2025-05-25T07:45:00.000Z","100114","PKB002","Keyboards","Phone","approved_waiting_dispatch","dispatched","2025-05-25T07:45:00.000Z","2025-05-26T06:00:00.000Z","2025-05-26T06:00:00.000Z","","","","","","",""
"25/05/2025 01:15 PM","25/05/2025 01:13 PM","User","UrbanTek Hyderabad: Gaming peripherals combo order","UrbanTek Solutions Hyderabad","2025-2026_00087","Logitech MX Master 3S","1","Unit","9999","9999","Phone ","Y","Gaming peripherals cleared","Y","DTDC DO 8642","26/05/2025 11:30 AM","2025-2026_00087_04_PMC001","2025-05-25T07:45:00.000Z","100114","PMC001","Mice","Phone","approved_waiting_dispatch","dispatched","2025-05-25T07:45:00.000Z","2025-05-26T06:00:00.000Z","2025-05-26T06:00:00.000Z","","","","","","",""
"25/05/2025 05:45 PM","25/05/2025 05:43 PM","Manager","Gadgetry Jaipur: Fitness tracking solutions package","Gadgetry Hub Jaipur","2025-2026_00088","Garmin Forerunner 965","6","Unit","52999","317994","Email","Y","Fitness tracking confirmed","N","Customs clearance pending","-","2025-2026_00088_01_PSW003","2025-05-25T12:15:00.000Z","100115","PSW003","Smartwatches","Email","approved_waiting_dispatch","pending_dispatch","2025-05-25T12:15:00.000Z","","2025-05-25T12:15:00.000Z","","","","","","",""
"25/05/2025 05:45 PM","25/05/2025 05:43 PM","Manager","Gadgetry Jaipur: Fitness tracking solutions package","Gadgetry Hub Jaipur","2025-2026_00088","Fitbit Charge 6","12","Unit","14999","179,988.00","Email","Y","Fitness tracking confirmed","N","Customs clearance pending","-","2025-2026_00088_02_PFT001","2025-05-25T12:15:00.000Z","100115","PFT001","Fitness Trackers","Email","approved_waiting_dispatch","pending_dispatch","2025-05-25T12:15:00.000Z","","2025-05-25T12:15:00.000Z","","","","","","",""
"25/05/2025 05:45 PM","25/05/2025 05:43 PM","Manager","Gadgetry Jaipur: Fitness tracking solutions package","Gadgetry Hub Jaipur","2025-2026_00088","Samsung Galaxy Watch 6","8","Unit","34999","279,992.00","Email","Y","Fitness tracking confirmed","N","Customs clearance pending","-","2025-2026_00088_03_PSW001","2025-05-25T12:15:00.000Z","100115","PSW001","Smartwatches","Email","approved_waiting_dispatch","pending_dispatch","2025-05-25T12:15:00.000Z","","2025-05-25T12:15:00.000Z","","","","","","",""
"26/05/2025 08:30 AM","26/05/2025 08:28 AM","User","MegaMart Bhopal: Electronics retail showcase bundle","MegaMart Electronics Bhopal","2025-2026_00089","OnePlus 12","10","Unit","69999","699,990.00","WhatsApp","Y","Electronics showcase ok","Y","Speed Post DO 3691","26/05/2025 01:20 PM","2025-2026_00089_01_PSM004","2025-05-26T03:00:00.000Z","100116","PSM004","Smartphones","WhatsApp","approved_waiting_dispatch","dispatched","2025-05-26T03:00:00.000Z","2025-05-26T07:50:00.000Z","2025-05-26T07:50:00.000Z","","","","","","",""
"26/05/2025 08:30 AM","26/05/2025 08:28 AM","User","MegaMart Bhopal: Electronics retail showcase bundle","MegaMart Electronics Bhopal","2025-2026_00089","Sony WH-1000XM6 Headphones","5","Unit","29999","149,995.00","WhatsApp","Y","Electronics showcase ok","Y","Speed Post DO 3691","26/05/2025 01:20 PM","2025-2026_00089_02_PHD001","2025-05-26T03:00:00.000Z","100116","PHD001","Headphones","WhatsApp","approved_waiting_dispatch","dispatched","2025-05-26T03:00:00.000Z","2025-05-26T07:50:00.000Z","2025-05-26T07:50:00.000Z","","","","","","",""
"26/05/2025 08:30 AM","26/05/2025 08:28 AM","User","MegaMart Bhopal: Electronics retail showcase bundle","MegaMart Electronics Bhopal","2025-2026_00089","Marshall Emberton II","8","Unit","11999","95,992.00","WhatsApp","Y","Electronics showcase ok","Y","Speed Post DO 3691","26/05/2025 01:20 PM","2025-2026_00089_03_PSK002","2025-05-26T03:00:00.000Z","100116","PSK002","Speakers","WhatsApp","approved_waiting_dispatch","dispatched","2025-05-26T03:00:00.000Z","2025-05-26T07:50:00.000Z","2025-05-26T07:50:00.000Z","","","","","","",""
"26/05/2025 08:30 AM","26/05/2025 08:28 AM","User","MegaMart Bhopal: Electronics retail showcase bundle","MegaMart Electronics Bhopal","2025-2026_00089","JBL Flip 6","15","Unit","8999","134985","WhatsApp","Y","Electronics showcase ok","Y","Speed Post DO 3691","26/05/2025 01:20 PM","2025-2026_00089_04_PSK001","2025-05-26T03:00:00.000Z","100116","PSK001","Speakers","WhatsApp","approved_waiting_dispatch","dispatched","2025-05-26T03:00:00.000Z","2025-05-26T07:50:00.000Z","2025-05-26T07:50:00.000Z","","","","","","",""
"26/05/2025 11:45 AM","26/05/2025 11:43 AM","Manager","GizmoKart: Computer accessories mega order","GizmoKart India","2025-2026_00090","HP Spectre x360","5","Unit","124999","624995","Phone ","Y","Accessories mega order ok","Y","Professional DO 7410","27/05/2025 09:15 AM","2025-2026_00090_01_PLT003","2025-05-26T06:15:00.000Z","100117","PLT003","Laptops","Phone","approved_waiting_dispatch","dispatched","2025-05-26T06:15:00.000Z","2025-05-27T03:45:00.000Z","2025-05-27T03:45:00.000Z","","","","","","",""
"26/05/2025 11:45 AM","26/05/2025 11:43 AM","Manager","GizmoKart: Computer accessories mega order","GizmoKart India","2025-2026_00090","BenQ EX3501R Monitor","5","Unit","52999","264,995.00","Phone ","Y","Accessories mega order ok","Y","Professional DO 7410","27/05/2025 09:15 AM","2025-2026_00090_02_PMN001","2025-05-26T06:15:00.000Z","100117","PMN001","Monitors","Phone","approved_waiting_dispatch","dispatched","2025-05-26T06:15:00.000Z","2025-05-27T03:45:00.000Z","2025-05-27T03:45:00.000Z","","","","","","",""
"26/05/2025 11:45 AM","26/05/2025 11:43 AM","Manager","GizmoKart: Computer accessories mega order","GizmoKart India","2025-2026_00090","Keychron K8 Pro","20","Unit","8999","179,980.00","Phone ","Y","Accessories mega order ok","Y","Professional DO 7410","27/05/2025 09:15 AM","2025-2026_00090_03_PKB001","2025-05-26T06:15:00.000Z","100117","PKB001","Keyboards","Phone","approved_waiting_dispatch","dispatched","2025-05-26T06:15:00.000Z","2025-05-27T03:45:00.000Z","2025-05-27T03:45:00.000Z","","","","","","",""
"26/05/2025 11:45 AM","26/05/2025 11:43 AM","Manager","GizmoKart: Computer accessories mega order","GizmoKart India","2025-2026_00090","Logitech MX Master 3S","25","Unit","9999","249,975.00","Phone ","Y","Accessories mega order ok","Y","Professional DO 7410","27/05/2025 09:15 AM","2025-2026_00090_04_PMC001","2025-05-26T06:15:00.000Z","100117","PMC001","Mice","Phone","approved_waiting_dispatch","dispatched","2025-05-26T06:15:00.000Z","2025-05-27T03:45:00.000Z","2025-05-27T03:45:00.000Z","","","","","","",""
"26/05/2025 11:45 AM","26/05/2025 11:43 AM","Manager","GizmoKart: Computer accessories mega order","GizmoKart India","2025-2026_00090","Apple Magic Mouse","20","Unit","7999","159,980.00","Phone ","Y","Accessories mega order ok","Y","Professional DO 7410","27/05/2025 09:15 AM","2025-2026_00090_05_PMC002","2025-05-26T06:15:00.000Z","100117","PMC002","Mice","Phone","approved_waiting_dispatch","dispatched","2025-05-26T06:15:00.000Z","2025-05-27T03:45:00.000Z","2025-05-27T03:45:00.000Z","","","","","","",""
"25/05/2025 12:34 AM","25/05/2025 12:34 AM","Manager","HI 👋 ","Tata CLiQ Electronics","","Apple iPhone 17 Air","12","Unit","1,09,500.00","13,14,000.00","Phone","Y","","Y","","25/05/2025 12:35 AM","_01_PSM001","2025-05-24T19:04:00.000Z","100106","PSM001","Smartphones","Phone","approved_waiting_dispatch","dispatched","2025-05-24T19:04:00.000Z","2025-05-24T19:05:00.000Z","2025-05-24T19:05:00.000Z","","","","","","",""
"26/05/2025 02:22 PM","26/05/2025 02:21 PM","User","Ordering  Demo","Vijay Sales Ahmedabad","2025-2026_00091","Sony WH-1000XM6 Headphones","100","Unit","29","2,900.00","Email","N","Credit
","","","","2025-2026_00091_01_PHD001","2025-05-26T08:52:00.000Z","100103","PHD001","Headphones","Email","rejected","not_ready","","","2025-05-26T08:52:00.000Z","","","","","","",""
"26/05/2025 02:22 PM","26/05/2025 02:21 PM","User","Ordering  Demo","Vijay Sales Ahmedabad","2025-2026_00091","Bose QuietComfort Ultra","20","Unit","32","640","Email","N","Credit
","","","","2025-2026_00091_02_PHD002","2025-05-26T08:52:00.000Z","100103","PHD002","Headphones","Email","rejected","not_ready","","","2025-05-26T08:52:00.000Z","","","","","","",""
"26/05/2025 02:22 PM","26/05/2025 02:21 PM","User","Ordering  Demo","Vijay Sales Ahmedabad","2025-2026_00091","JBL Flip 6","10","Unit","8","80","Email","N","Credit
","","","","2025-2026_00091_03_PSK001","2025-05-26T08:52:00.000Z","100103","PSK001","Speakers","Email","rejected","not_ready","","","2025-05-26T08:52:00.000Z","","","","","","",""
"26/05/2025 02:25 PM","26/05/2025 02:25 PM","User","ORDER DEMO 2","Amazon India Enterprises","2025-2026_00092","OnePlus 12","10","Unit","69,999.00","6,99,990.00","Email","Y","GOOD","","","","2025-2026_00092_01_PSM004","2025-05-26T08:55:00.000Z","100105","PSM004","Smartphones","Email","approved_waiting_dispatch","pending_dispatch","2025-05-26T08:55:00.000Z","","2025-05-26T08:55:00.000Z","","","","","","",""
"27/05/2025 03:17 PM","26/05/2025 08:30 PM","Manager","Ztd4terr","Reliance Digital Mumbai","2025-2026_00093","Samsung Galaxy S25 Edge","10","Unit","1,19,999.00","11,99,990.00","WhatsApp","Y","","Y","S S C CX","24/07/2025 11:49 AM","2025-2026_00093_01_PSM002","2025-05-27T09:47:00.000Z","100101","PSM002","Smartphones","WhatsApp","approved_waiting_dispatch","dispatched","2025-05-27T09:47:00.000Z","2025-07-24T06:19:00.000Z","2025-07-24T06:19:00.000Z","","","","","","",""
"21/06/2025 02:30 PM","21/06/2025 02:30 PM","Sales Rep","Test order from Browser Console","ABC Industries Ltd","2024-2025_00123","Premium Quality Seeds","50","Unit","1,250.00","62500","Phone","Y","SSD C","","","","2024-2025_00123_01_LINE","2025-06-21T09:00:00.000Z",,,,"Phone","approved_waiting_dispatch","pending_dispatch","2025-06-21T09:00:00.000Z","","2025-06-21T09:00:00.000Z","","","","","","",""
"21/06/2025 06:49 PM","21/06/2025 06:49 PM","Manager","","Vijay Sales Ahmedabad","2025-2026_00094","Apple iPhone 17 Air","20","Unit","1,09,500.00","21,90,000.00","Phone","Y","","Y","Y","21/06/2025 6:50 PM","2025-2026_00094_01_PSM001","2025-06-21T13:19:00.000Z","100103","PSM001","Smartphones","Phone","approved_waiting_dispatch","dispatched","2025-06-21T13:19:00.000Z","2025-06-21T13:20:00.000Z","2025-06-21T13:20:00.000Z","","","","","","",""
"21/06/2025 06:56 PM","21/06/2025 06:56 PM","User","","Future Retail Limited","2025-2026_00095","Apple iPhone 17 Air","20","Unit","1,09,500.00","21,90,000.00","Phone","Y","","Y","","21/06/2025 7:00 PM","2025-2026_00095_01_PSM001","2025-06-21T13:26:00.000Z","100118","PSM001","Smartphones","Phone","approved_waiting_dispatch","dispatched","2025-06-21T13:26:00.000Z","2025-06-21T13:30:00.000Z","2025-06-21T13:30:00.000Z","","","","","","",""
"21/06/2025 06:59 PM","21/06/2025 06:59 PM","Manager","Hh","Reliance Digital Mumbai","2025-2026_00096","Samsung Galaxy S25 Edge","25","Unit","1,19,999.00","29,99,975.00","Phone","Y","","Y","","21/06/2025 7:00 PM","2025-2026_00096_01_PSM002","2025-06-21T13:29:00.000Z","100101","PSM002","Smartphones","Phone","approved_waiting_dispatch","dispatched","2025-06-21T13:29:00.000Z","2025-06-21T13:30:00.000Z","2025-06-21T13:30:00.000Z","","","","","","",""
"24/07/2025 11:51 AM","24/07/2025 11:50 AM","Manager","","Reliance Digital Mumbai","2025-2026_00097","Google Pixel 8 Pro","10","Unit","1,06,999.00","10,69,990.00","Phone","Y","","Y","","24/07/2025 11:52 AM","2025-2026_00097_01_PSM003","2025-07-24T06:21:00.000Z","100101","PSM003","Smartphones","Phone","approved_waiting_dispatch","dispatched","2025-07-24T06:21:00.000Z","2025-07-24T06:22:00.000Z","2025-07-24T06:22:00.000Z","","","","","","",""
"24/07/2025 11:53 AM","24/07/2025 11:53 AM","Manager","","Reliance JioMart Resellers","2025-2026_00098","Apple Magic Mouse","30","Unit","7,999.00","2,39,970.00","Phone","Y","","Y","","31/08/2025 1:26 PM","2025-2026_00098_01_PMC002","2025-07-24T06:23:00.000Z","100110","PMC002","Mice","Phone","approved_waiting_dispatch","dispatched","2025-07-24T06:23:00.000Z","2025-08-31T07:56:00.000Z","2025-08-31T07:56:00.000Z","","","","","","",""
"24/07/2025 11:56 AM","24/07/2025 11:55 AM","User","","Apex Tech Solutions Noida","2025-2026_00099","LG UltraGear 27GN950","100","Unit","74,999.00","74,99,900.00","Phone","Y","","Y","","24/07/2025 11:59 AM","2025-2026_00099_01_PMN002","2025-07-24T06:26:00.000Z","100119","PMN002","Monitors","Phone","approved_waiting_dispatch","dispatched","2025-07-24T06:26:00.000Z","2025-07-24T06:29:00.000Z","2025-07-24T06:29:00.000Z","","","","","","",""
"24/07/2025 02:04 PM","24/07/2025 02:04 PM","User","","Amazon India Enterprises","2025-2026_00100","Apple iPhone 17 Air","49","Unit","1,09,500.00","53,65,500.00","Phone","Y","","Y","","24/07/2025 2:08 PM","2025-2026_00100_01_PSM001","2025-07-24T08:34:00.000Z","100105","PSM001","Smartphones","Phone","approved_waiting_dispatch","dispatched","2025-07-24T08:34:00.000Z","2025-07-24T08:38:00.000Z","2025-07-24T08:38:00.000Z","","","","","","",""
"24/07/2025 03:19 PM","24/07/2025 03:18 PM","Manager","","Snapdeal Retail Hub","2025-2026_00101","Sony WH-1000XM6 Headphones","77","Unit","29,999.00","23,09,923.00","Email","Y","","Y","","24/07/2025 3:19 PM","2025-2026_00101_01_PHD001","2025-07-24T09:49:00.000Z","100107","PHD001","Headphones","Email","approved_waiting_dispatch","dispatched","2025-07-24T09:49:00.000Z","2025-07-24T09:49:00.000Z","2025-07-24T09:49:00.000Z","","","","","","",""
"06/08/2025 12:01 PM","06/08/2025 12:00 PM","User","","Vijay Sales Ahmedabad","2025-2026_00102","Apple iPhone 17 Air","1","Unit","1,09,500.00","1,09,500.00","Phone","Y","","","","","2025-2026_00102_01_PSM001","2025-08-06T06:31:00.000Z","100103","PSM001","Smartphones","Phone","approved_waiting_dispatch","pending_dispatch","2025-08-06T06:31:00.000Z","","2025-08-06T06:31:00.000Z","","","","","","",""
"26/08/2025 11:23 AM","26/08/2025 11:23 AM","Manager","","Reliance Digital Mumbai","2025-2026_00103","Apple iPhone 17 Air","22","Unit","1,09,500.00","24,09,000.00","WhatsApp","Y","","Y","","31/08/2025 1:26 PM","2025-2026_00103_01_PSM001","2025-08-26T05:53:00.000Z","100101","PSM001","Smartphones","WhatsApp","approved_waiting_dispatch","dispatched","2025-08-26T05:53:00.000Z","2025-08-31T07:56:00.000Z","2025-08-31T07:56:00.000Z","","","","","","",""
"14/09/2025 09:48 AM","14/09/2025 09:47 AM","Manager","","Reliance Digital Mumbai","2025-2026_00104","Apple iPhone 17 Air","12","Unit","1,09,500.00","13,14,000.00","Phone","Y","","Y","","18/04/2026 2:49 PM","2025-2026_00104_01_PSM001","2025-09-14T04:18:00.000Z","100101","PSM001","Smartphones","Phone","approved_waiting_dispatch","dispatched","2025-09-14T04:18:00.000Z","2026-04-18T09:19:00.000Z","2026-04-18T09:19:00.000Z","","","","","","",""
"16/10/2025 12:52 PM","16/10/2025 12:51 PM","Manager","Ok","Poorvika Mobiles Chennai","2025-2026_00105","Samsung Galaxy S25 Edge","2","Unit","1,19,999.00","2,39,998.00","Phone","Y","","Y","","18/04/2026 2:49 PM","2025-2026_00105_01_PSM002","2025-10-16T07:22:00.000Z","100108","PSM002","Smartphones","Phone","approved_waiting_dispatch","dispatched","2025-10-16T07:22:00.000Z","2026-04-18T09:19:00.000Z","2026-04-18T09:19:00.000Z","","","","","","",""
"16/10/2025 12:52 PM","16/10/2025 12:51 PM","Manager","Ok","Poorvika Mobiles Chennai","2025-2026_00105","Google Pixel 8 Pro","20","Unit","1,06,999.00","21,39,980.00","Phone","Y","","Y","","18/04/2026 2:49 PM","2025-2026_00105_02_PSM003","2025-10-16T07:22:00.000Z","100108","PSM003","Smartphones","Phone","approved_waiting_dispatch","dispatched","2025-10-16T07:22:00.000Z","2026-04-18T09:19:00.000Z","2026-04-18T09:19:00.000Z","","","","","","",""
"09/11/2025 11:50 PM","09/11/2025 11:50 PM","Manager","","Agarwal & Co.","2025-2026_00001","Premium Tea Powder","55","Unit","1,200.00","66000","Phone","Y","","Y","","19/04/2026 12:06 AM","2025-2026_00001_01_LINE","2025-11-09T18:20:00.000Z",,,,"Phone","approved_waiting_dispatch","dispatched","2025-11-09T18:20:00.000Z","2026-04-18T18:36:00.000Z","2026-04-18T18:36:00.000Z","","","","","","",""
"09/11/2025 11:52 PM","09/11/2025 11:52 PM","Manager","","Sharma Enterprises","2025-2026_00001","Biscuits Carton","100000","Unit","1,960.00","19,60,00,000.00","Phone","Y","","Y","","19/04/2026 12:06 AM","2025-2026_00001_02_LINE","2025-11-09T18:22:00.000Z",,,,"Phone","approved_waiting_dispatch","dispatched","2025-11-09T18:22:00.000Z","2026-04-18T18:36:00.000Z","2026-04-18T18:36:00.000Z","","","","","","",""
"29/12/2025 12:40 PM","29/12/2025 12:40 PM","Manager","","Reddy Wholesale","2025-2026_00001","Biscuits Carton","10","Unit","1,960.00","19600","Phone","Y","","Y","","19/04/2026 12:06 AM","2025-2026_00001_03_LINE","2025-12-29T07:10:00.000Z",,,,"Phone","approved_waiting_dispatch","dispatched","2025-12-29T07:10:00.000Z","2026-04-18T18:36:00.000Z","2026-04-18T18:36:00.000Z","","","","","","",""
"25/01/2026 11:20 PM","25/01/2026 11:20 PM","Manager","tt","Reliance Digital Mumbai","2025-2026_00106","Apple iPhone 17 Air","10","Unit","1,09,500.00","10,95,000.00","Phone","Y","","Y","","25/01/2026 11:21 PM","2025-2026_00106_01_PSM001","2026-01-25T17:50:00.000Z","100101","PSM001","Smartphones","Phone","approved_waiting_dispatch","dispatched","2026-01-25T17:50:00.000Z","2026-01-25T17:51:00.000Z","2026-01-25T17:51:00.000Z","","","","","","",""
"18/04/2026 07:19 PM","18/04/2026 07:18 PM","User","","Flipkart Sellers Pvt Ltd","2026-2027_00001","Apple iPhone 17 Air","22","Unit","1,09,500.00","24,09,000.00","Phone","R","","","","","2026-2027_00001_01_PSM001","2026-04-18T13:49:00.000Z","100104","PSM001","Smartphones","Phone","pending_approval","not_ready","","","2026-04-18T13:49:00.000Z","","","","","","",""
